break_id,phase,offset,rel_s,rel_c,rel_g,rel_raw
13,pre,-3,0.9955022285950044,1.0185439843549915,0.9818443423439704,1.0
13,pre,-2,0.999986472867955,0.9843867517483391,0.9997775723411206,1.0
13,pre,-1,1.0045112985370406,0.9970692638966695,1.018378085314909,1.0
13,leave,0,1.0045112985370406,1.0069903510996217,0.9862670646067812,1.0
13,leave,1,1.0090772589849364,1.0312623113554031,0.9907298115054542,1.0
13,leave,2,1.0136849177017626,1.070926246407534,1.0376838310080825,1.0
13,return,1,1.032544171984586,1.0069903510996214,0.9907298115054542,1.0
13,return,2,1.0422394224257556,0.9561841485781553,0.9952331288304792,1.0
13,return,3,1.0422394224257556,1.0433250544898143,1.057735692476838,1.0
13,return,4,1.0422394224257556,1.0709262464075338,1.073290629130909,1.0
13,return,5,1.0471556461164433,1.0709262464075338,1.0526504247245454,1.0
13,return,6,1.0471556461164433,1.02410979847715,1.0680550650863678,1.0
13,return,7,1.2798569008089864,1.3553800291482598,1.3117996578266666,1.2222222222222223
13,return,8,1.0422394224257556,1.070926246407534,1.0526504247245454,1.0
13,return,9,1.2738481829648125,1.3089098567203195,1.25637150327061,1.2222222222222223
13,return,10,1.2738481829648125,1.3300213060222599,1.2505006083955141,1.2222222222222223
14,pre,-6,0.8788482834994461,0.8404115124185706,0.8729661753352743,0.8727272727272728
14,pre,-5,0.8788482834994461,0.8656599269547508,0.8989694231112186,0.8727272727272728
14,pre,-4,0.8788482834994461,0.8655272587667117,0.9145359932083826,0.8727272727272728
14,pre,-3,0.8788482834994461,0.8769511433932909,0.9028111727826341,0.8727272727272728
14,pre,-2,1.0985603543743077,1.0771218651687506,1.064807532415002,1.090909090909091
14,pre,-1,1.0225913621262457,1.045926991437959,1.0323812948023638,1.0363636363636364
14,leave,0,0.9906353820598003,0.9856678232069654,0.9575139489960856,1.0363636363636364
14,return,1,0.9170043874109203,0.8761046654556529,0.8934775986279262,0.9818181818181819
14,return,2,0.8151150110319292,0.7757644730017574,0.7912277694050052,0.8727272727272728
14,return,3,0.7583811537299908,0.7357688338294878,0.7502053069287513,0.8181818181818182
14,return,4,0.7025004371393598,0.7087807936060233,0.722072607918923,0.7636363636363637
14,return,5,0.9032148477506056,0.8959375165294053,0.9071184779962916,0.9818181818181819
14,return,6,0.7498600171712269,0.7357688338294878,0.7445646655232719,0.8181818181818182
14,return,7,0.6379323822552275,0.6114934512000793,0.6196641668783333,0.7090909090909091
14,return,8,0.635595633602278,0.6137836888450234,0.6219093269032547,0.7090909090909091
14,return,9,0.6844876054178378,0.6656276526160013,0.6771083795869755,0.7636363636363637
14,return,10,0.6309731199033524,0.6184160185721557,0.6241708153647211,0.7090909090909091
15,pre,-6,1.1069795145610415,1.0641637851859744,1.084468376032138,1.090909090909091
15,pre,-5,1.0919185687847008,1.0061805020187897,1.0253787529791047,1.090909090909091
15,pre,-4,1.0919185687847008,1.0464277220995415,1.066393903098269,1.090909090909091
15,pre,-3,1.0919185687847008,1.0876847290640395,1.0881570439778256,1.090909090909091
15,pre,-2,1.0919185687847008,1.0876847290640395,1.084468376032138,1.090909090909091
15,pre,-1,0.8161628624305984,0.8246305418719212,0.8273745799900364,0.8181818181818183
15,leave,0,0.906847624922887,0.8688053043261875,0.8857092218424162,0.9090909090909092
15,leave,1,0.9941623455658002,1.00563954475964,0.958360533830144,1.0000000000000002
15,leave,2,0.9941623455658002,0.9788014407393671,0.967849251986878,1.0000000000000002
15,return,1,1.1749191356686728,1.1381827633278143,1.2075889146583185,1.181818181818182
15,return,2,1.178901912399753,1.1799866506946501,1.2377786375247766,1.181818181818182
15,return,3,1.178901912399753,1.1122407863825317,1.220345135587808,1.181818181818182
15,return,4,1.1992278074411282,1.098326674868031,1.170871684145059,1.181818181818182
15,return,5,1.207555778326136,1.098326674868031,1.170871684145059,1.181818181818182
15,return,6,1.207555778326136,1.0651557350230232,1.1216117103784384,1.181818181818182
15,return,7,1.211763289748875,1.1450808406813164,1.1669293552422138,1.181818181818182
15,return,8,1.211763289748875,1.1808646169526074,1.2033958975935326,1.181818181818182
15,return,9,1.0361692052375946,1.1127014778325126,1.051105101620158,1.0000000000000002
15,return,10,0.9321256074991349,1.0212883173644174,0.9387270273752368,0.9090909090909092
16,pre,-6,0.9086626390615652,0.8779571873678235,0.9287340017748253,0.878048780487805
16,pre,-5,0.7572188658846377,0.7446031701376045,0.7876674305832592,0.7317073170731708
16,pre,-4,0.7572188658846377,0.7688591824981478,0.7876674305832592,0.7317073170731708
16,pre,-3,0.8992949829887656,0.8825166268674389,0.9159678986576455,0.878048780487805
16,pre,-2,1.0211058418885819,1.067592903238539,1.026307265987692,1.024390243902439
16,pre,-1,1.079599175122652,1.0498904698940223,1.0577248353546622,1.0975609756097562
16,leave,0,1.2235457318056722,1.22939203854749,1.229992723848907,1.2439024390243905
16,leave,1,1.151572453464162,1.1475834582587192,1.1886138618032327,1.1707317073170733
16,leave,2,0.9264795535529685,0.9005886397043148,0.9436564707575907,0.9512195121951221
16,return,1,1.065532736358839,1.0226205875591128,1.0817640361581773,1.0975609756097562
16,return,2,1.065532736358839,1.0394955147465568,1.0996149278439558,1.0975609756097562
16,return,3,1.065532736358839,1.0314713388432502,1.0817640361581773,1.0975609756097562
16,return,4,1.065532736358839,1.0052142796857662,1.0817640361581773,1.0975609756097562
16,return,5,1.065532736358839,1.034563601720387,1.0747849133442535,1.0975609756097562
16,return,6,1.062073214487544,1.0807696013614936,1.0996149278439558,1.0975609756097562
16,return,7,1.062073214487544,1.0498904698940223,1.0852876975137415,1.0975609756097562
16,return,8,0.9204634525558716,0.899525928578402,0.940582671178576,0.9512195121951221
16,return,9,0.9880603453873331,0.9436052618306767,0.9935178964673183,1.024390243902439
16,return,10,0.9880603453873331,0.9140837424450442,0.9935178964673183,1.024390243902439
17,pre,-6,0.9612553479719327,0.9789511796169571,0.977669384378717,0.9344262295081968
17,pre,-5,0.8931502119820184,0.9086282285918414,0.9062228901776217,0.8852459016393444
17,pre,-4,0.8910083649508863,0.9196245582813648,0.9084013105867026,0.8852459016393444
17,pre,-3,0.9382588085467667,0.9250160731570181,0.9276490902942243,0.9344262295081968
17,pre,-2,1.0345478986840244,1.0321697859881007,1.0422634422492032,1.0327868852459017
